,age,work_experience,family_size,segmentation,spending_score_enc,var_enc,gender_Male,ever_married_Yes,graduated_Yes,profession_Doctor,profession_Engineer,profession_Entertainment,profession_Executive,profession_Healthcare,profession_Homemaker,profession_Lawyer,profession_Marketing,profession_unknown
298,40,3.0,3.0,0,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
299,40,7.0,2.0,1,1.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False
300,63,1.0,3.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
301,27,1.0,2.0,3,0.0,5.0,False,True,True,False,False,False,False,True,False,False,False,False
302,27,1.0,3.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
303,19,1.0,2.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
304,86,0.0,2.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
305,41,1.0,2.0,1,2.0,5.0,True,True,True,False,False,False,False,False,False,False,True,False
306,27,4.0,2.0,2,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False
307,70,0.0,2.0,1,1.0,5.0,False,True,False,True,False,False,False,False,False,False,False,False
308,53,8.0,4.0,1,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
309,49,1.0,4.0,1,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
310,55,3.0,3.0,3,0.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
311,57,0.0,4.0,2,1.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False
312,83,1.0,1.0,1,0.0,3.0,True,True,False,False,False,False,False,False,False,True,False,False
313,43,0.0,4.0,0,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
314,36,6.0,3.0,0,0.0,5.0,True,True,False,True,False,False,False,False,False,False,False,False
315,74,0.0,2.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
316,30,0.0,4.0,3,0.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
317,37,5.0,2.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
318,22,0.0,1.0,1,0.0,4.0,False,False,False,False,False,False,False,False,False,False,True,False
319,19,0.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
320,70,4.0,2.0,1,2.0,5.0,True,True,True,False,True,False,False,False,False,False,False,False
321,89,13.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
322,18,1.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
323,25,6.0,1.0,3,0.0,1.0,True,False,True,True,False,False,False,False,False,False,False,False
324,45,4.0,1.0,0,0.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False
325,35,3.0,1.0,0,0.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False
326,37,7.0,1.0,3,0.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
327,39,4.0,2.0,1,1.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False
328,32,1.0,5.0,3,0.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False
329,62,2.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
330,58,0.0,4.0,1,1.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False
331,32,1.0,4.0,2,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
332,25,0.0,5.0,2,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
333,56,0.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
334,36,10.0,2.0,0,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
335,30,8.0,3.0,0,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
336,19,1.0,5.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
337,27,0.0,2.0,0,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
338,38,14.0,1.0,0,0.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False
339,46,8.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
340,29,3.0,1.0,1,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
341,51,1.0,4.0,1,1.0,6.0,True,True,False,False,False,True,False,False,False,False,False,False
342,55,0.0,1.0,0,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
343,69,1.0,1.0,0,0.0,2.0,False,True,True,False,True,False,False,False,False,False,False,False
344,26,1.0,8.0,2,0.0,6.0,False,False,False,False,False,False,False,True,False,False,False,False
345,83,0.0,3.0,0,0.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
346,39,9.0,1.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
347,35,9.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
348,19,2.0,5.0,2,2.0,5.0,True,True,False,False,False,False,False,False,False,False,True,False
349,60,1.0,4.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
350,35,1.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
351,53,1.0,1.0,1,0.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False
352,86,1.0,3.0,1,0.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
353,29,1.0,3.0,1,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
354,26,0.0,1.0,3,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
355,36,8.0,1.0,0,0.0,5.0,True,False,True,False,True,False,False,False,False,False,False,False
356,22,0.0,4.0,3,0.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
357,19,0.0,5.0,0,0.0,5.0,True,False,False,False,False,False,False,False,False,False,True,False
358,20,1.0,3.0,0,1.0,2.0,False,True,True,False,False,False,False,False,False,True,False,False
359,43,3.0,3.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
360,42,1.0,3.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
361,43,1.0,2.0,0,0.0,3.0,True,False,True,False,False,True,False,False,False,False,False,False
362,50,4.0,3.0,1,2.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False
363,25,1.0,2.0,0,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
364,61,1.0,2.0,1,2.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
365,28,0.0,2.0,0,1.0,5.0,False,True,True,False,False,False,False,True,False,False,False,False
366,38,1.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
367,25,12.0,3.0,0,0.0,5.0,True,False,False,False,False,False,True,False,False,False,False,False
368,18,9.0,5.0,3,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
369,43,1.0,5.0,2,1.0,4.0,True,True,True,False,False,True,False,False,False,False,False,False
370,27,8.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
371,60,1.0,2.0,3,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
372,75,2.0,1.0,3,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
373,31,1.0,4.0,3,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
374,23,6.0,4.0,3,0.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False
375,36,8.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
376,30,1.0,1.0,2,0.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False
377,56,1.0,2.0,2,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
378,52,2.0,2.0,2,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
379,39,0.0,1.0,3,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
380,35,5.0,1.0,0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False
381,33,0.0,2.0,1,1.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
382,25,0.0,6.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
383,27,0.0,2.0,1,1.0,3.0,False,True,True,False,False,False,False,False,False,False,False,False
384,35,1.0,3.0,0,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
385,41,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
386,49,1.0,3.0,2,1.0,6.0,False,True,True,False,False,False,False,False,False,False,False,False
387,46,8.0,2.0,1,1.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False
388,31,1.0,2.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
389,49,1.0,1.0,2,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
390,26,9.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
391,43,13.0,2.0,1,2.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
392,30,8.0,4.0,0,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
393,70,1.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
394,28,1.0,1.0,3,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
395,89,3.0,1.0,3,2.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
396,42,6.0,4.0,1,2.0,5.0,False,True,False,False,False,False,False,False,True,False,False,False
397,37,6.0,3.0,0,1.0,3.0,False,True,True,False,False,True,False,False,False,False,False,False
398,29,1.0,3.0,3,1.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
399,68,1.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
400,25,1.0,1.0,3,0.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False
401,29,1.0,3.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
402,48,0.0,2.0,2,0.0,5.0,False,True,True,True,False,False,False,False,False,False,False,False
403,51,1.0,3.0,2,1.0,0.0,False,True,True,True,False,False,False,False,False,False,False,False
404,40,1.0,5.0,1,2.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False
405,47,0.0,6.0,1,1.0,6.0,True,True,True,False,False,False,False,False,False,False,False,False
406,39,1.0,3.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
407,35,1.0,4.0,2,1.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
408,19,2.0,3.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
409,21,7.0,3.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
410,46,0.0,3.0,1,1.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False
411,86,0.0,1.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
412,66,0.0,2.0,1,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
413,42,1.0,5.0,3,0.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False
414,73,1.0,2.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
415,72,1.0,1.0,0,0.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
416,53,0.0,3.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
417,39,8.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
418,27,9.0,1.0,3,0.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
419,63,1.0,3.0,1,1.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
420,23,1.0,3.0,3,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
421,30,0.0,4.0,1,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
422,39,5.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
423,26,1.0,3.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
424,50,7.0,3.0,0,0.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False
425,45,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
426,62,2.0,1.0,0,0.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False
427,27,1.0,3.0,0,0.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False
428,57,1.0,3.0,0,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
429,30,1.0,7.0,0,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
430,32,7.0,4.0,0,0.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False
431,18,1.0,5.0,0,0.0,3.0,True,False,True,False,False,False,True,False,False,False,False,False
432,47,3.0,3.0,1,0.0,4.0,True,False,False,False,False,False,False,False,False,False,False,False
433,32,4.0,4.0,0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False
434,32,5.0,3.0,0,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
435,67,1.0,4.0,1,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
436,77,0.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
437,79,0.0,2.0,2,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,True
438,31,1.0,1.0,0,0.0,3.0,True,False,False,False,False,True,False,False,False,False,False,False
439,42,0.0,3.0,0,0.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False
440,18,0.0,6.0,3,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,True
441,50,1.0,4.0,2,1.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False
442,71,0.0,5.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
443,72,1.0,3.0,0,0.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
444,47,1.0,3.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
445,45,9.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
446,40,9.0,5.0,0,0.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False
447,36,4.0,1.0,0,0.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False
448,42,1.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
449,30,4.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
450,29,2.0,4.0,1,0.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False
451,28,0.0,5.0,3,0.0,3.0,True,False,True,False,True,False,False,False,False,False,False,False
452,22,1.0,2.0,3,0.0,5.0,True,True,False,False,False,False,False,True,False,False,False,False
453,85,1.0,1.0,3,0.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
454,40,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
455,52,14.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
456,47,0.0,3.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
457,26,6.0,6.0,3,0.0,4.0,True,False,False,False,False,False,False,False,False,False,False,False
458,55,3.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False
459,20,4.0,4.0,3,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
460,87,0.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
461,28,0.0,2.0,0,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
462,38,2.0,2.0,0,0.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False
463,42,1.0,2.0,1,0.0,3.0,True,True,False,False,False,True,False,False,False,False,False,False
464,42,0.0,6.0,0,2.0,3.0,True,True,False,False,False,False,False,False,False,False,True,False
465,29,1.0,4.0,3,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
466,32,0.0,4.0,0,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
467,38,1.0,5.0,3,2.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
468,59,1.0,2.0,2,2.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False
469,22,0.0,2.0,3,0.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False
470,26,9.0,3.0,3,0.0,3.0,False,False,False,False,False,False,False,False,True,False,False,False
471,78,1.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
472,32,0.0,3.0,0,0.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False
473,37,0.0,4.0,2,1.0,6.0,True,True,True,False,False,False,False,False,False,False,False,False
